doc_id,term_id,frequency
21541_txt_crude,places,1
4513_txt_trade,relative,1
4386_txt_crude,refinery,4
11891_txt_acq,singapore,1
3594_txt_crude,barrels,3
817_txt_earn,record,1
18577_txt_acq,thecounter,1
9194_txt_trade,expand,1
6996_txt_crude,publicly,1
1460_txt_earn,6668309,1
6060_txt_crude,day,1
17338_txt_trade,talks,4
9763_txt_trade,prompt,1
12383_txt_earn,revlon,7
20682_txt_trade,quito,1
16442_txt_trade,delayed,1
9712_txt_trade,structures,1
17075_txt_trade,current,1
17780_txt_crude,general,1
1771_txt_acq,world,1
17291_txt_crude,recent,1
16531_txt_acq,mln,1
19839_txt_acq,pct,2
17595_txt_acq,end,1
2253_txt_earn,390,1
15239_txt_acq,today,4
194_txt_crude,crude,4
16458_txt_earn,mln,1
5594_txt_earn,1815,1
9704_txt_trade,agreement,5
5244_txt_crude,first,1
9868_txt_earn,75,1
19511_txt_interest,four,1
5543_txt_earn,net,5
6647_txt_earn,ups,1
20048_txt_interest,economists,3
20384_txt_earn,includes,2
9827_txt_earn,qtr,1
11568_txt_earn,respectively,2
5171_txt_crude,delegation,1
11444_txt_crude,last,2
15230_txt_crude,last,1
19539_txt_trade,figures,1
11979_txt_earn,mln,1
9065_txt_crude,united,1
4127_txt_acq,shield,1
20419_txt_earn,647,1
12389_txt_earn,agreement,1
13290_txt_crude,continued,2
5123_txt_crude,letter,1
3477_txt_acq,launched,1
21466_txt_acq,additional,1
20778_txt_crude,attack,1
19291_txt_crude,investment,1
16377_txt_earn,knoxville,1
6818_txt_acq,toward,1
3841_txt_earn,future,1
20682_txt_trade,1468,1
6818_txt_acq,expects,1
13946_txt_trade,effort,1
4246_txt_crude,major,1
19927_txt_crude,upon,1
16139_txt_trade,officials,2
4031_txt_trade,real,1
17519_txt_crude,although,2
4340_txt_crude,judgement,1
13182_txt_acq,investors,1
16926_txt_trade,european,1
9809_txt_acq,inc,1
21369_txt_crude,denounced,1
2596_txt_acq,considering,2
17254_txt_crude,next,2
15052_txt_acq,purchased,1
11858_txt_interest,finance,1
2121_txt_crude,postponed,1
1467_txt_earn,163,1
8472_txt_acq,rexham,7
12186_txt_acq,castlecooke,1
6111_txt_crude,developed,1
4513_txt_trade,give,1
3884_txt_earn,mlp,1
14843_txt_acq,patient,1
3762_txt_interest,unit,1
725_txt_acq,said,2
1836_txt_acq,march,1
1226_txt_trade,year,3
20869_txt_crude,1990,2
10665_txt_trade,soon,2
2253_txt_earn,cos,1
20216_txt_acq,45,1
3111_txt_interest,surprise,1
17305_txt_trade,outstanding,1
2335_txt_earn,63,1
14826_txt_trade,sources,1
10947_txt_crude,iran,1
16256_txt_trade,community,1
11492_txt_acq,friday,1
6952_txt_trade,surplus,5
20894_txt_earn,name,1
16725_txt_earn,962,1
8117_txt_crude,40000,1
11771_txt_trade,public,1
12084_txt_interest,opposed,1
8051_txt_earn,resources,1
1210_txt_trade,drop,1
18738_txt_crude,reuter,1
1137_txt_earn,nbio,1
7570_txt_acq,next,2
8691_txt_acq,hostile,1
18234_txt_crude,said,2
17003_txt_crude,reuter,1
16814_txt_earn,sales,1
11555_txt_trade,wrong,1
20216_txt_acq,modify,1
17279_txt_trade,high,1
8676_txt_trade,representative,1
6086_txt_crude,50,1
13263_txt_earn,287,1
342_txt_trade,policy,1
16946_txt_trade,0769,1
5717_txt_trade,oppose,1
12266_txt_earn,12,1
1692_txt_crude,industry,3
11763_txt_acq,tender,5
7715_txt_acq,last,1
3128_txt_interest,westminster,1
8137_txt_interest,january,1
16932_txt_trade,april,1
7659_txt_acq,apprised,1
4595_txt_trade,held,1
21042_txt_earn,2302278,1
18870_txt_earn,30,1
6466_txt_earn,memphis,1
12783_txt_earn,payable,1
7733_txt_acq,reuter,1
17960_txt_acq,music,1
5268_txt_crude,10,1
4155_txt_earn,shr,2
5210_txt_earn,1986,3
5416_txt_earn,1st,1
11575_txt_earn,analysts,1
6125_txt_crude,ceremony,1
15476_txt_earn,194,1
12717_txt_acq,bpsiq,1
15832_txt_earn,shr,1
16493_txt_acq,reuter,1
17305_txt_trade,coincide,1
13062_txt_earn,recently,1
1197_txt_trade,limit,1
17573_txt_acq,announced,1
19844_txt_crude,past,1
19832_txt_crude,enterprise,1
13142_txt_crude,export,2
17251_txt_trade,year,2
3198_txt_acq,manufacturer,1
16939_txt_crude,shell,1
18302_txt_trade,less,1
9081_txt_acq,used,1
16163_txt_acq,financing,3
11299_txt_acq,terms,1
11916_txt_acq,spokeswoman,1
13008_txt_interest,fall,1
3192_txt_interest,issue,1
8258_txt_earn,faces,1
13649_txt_trade,balance,1
21228_txt_acq,new,1
1675_txt_trade,endo,1
18362_txt_interest,wellington,1
1015_txt_earn,two,2
16964_txt_trade,businessmen,2
2725_txt_interest,break,1
10779_txt_trade,prime,2
18835_txt_trade,outside,1
16297_txt_earn,shr,1
4465_txt_acq,lawsuit,1
13263_txt_earn,per,3
4141_txt_earn,vs,6
6201_txt_crude,assuming,1
8069_txt_crude,debtor,2
8134_txt_crude,maximum,3
12203_txt_acq,set,1
3387_txt_acq,sports,1
3441_txt_trade,chance,1
19241_txt_acq,2011,1
6060_txt_crude,possibly,1
145_txt_earn,changed,1
16215_txt_acq,peters,1
20216_txt_acq,amends,1
4172_txt_trade,farming,1
4903_txt_trade,yesterday,1
3133_txt_interest,cut,1
16848_txt_earn,183,1
2109_txt_earn,1050,1
4132_txt_earn,president,1
6121_txt_acq,levels,1
1327_txt_earn,vs,8
17429_txt_crude,one,1
16935_txt_trade,comment,1
16973_txt_trade,two,1
9234_txt_acq,will,3
4692_txt_earn,ag,1
4031_txt_trade,sold,1
4692_txt_earn,extraordinary,3
2850_txt_earn,1686000,1
10642_txt_trade,depict,1
11403_txt_crude,investment,1
6125_txt_crude,congress,1
17081_txt_acq,src,1
19880_txt_acq,filing,1
2449_txt_crude,5,1
13212_txt_acq,washington,1
12627_txt_interest,canadian,2
9333_txt_earn,vs,8
12858_txt_acq,officer,1
16815_txt_earn,inc,1
144_txt_crude,organization,2
3048_txt_crude,organisation,1
11175_txt_trade,issues,1
14912_txt_trade,japans,1
8220_txt_acq,terms,1
16794_txt_trade,special,1
10233_txt_earn,first,1
21315_txt_earn,2182,1
18438_txt_acq,rate,1
2383_txt_crude,fixed,2
6996_txt_crude,pct,4
1808_txt_acq,defintive,1
9352_txt_earn,reserves,2
8914_txt_crude,required,1
1963_txt_trade,organisations,1
13144_txt_interest,upwards,1
5273_txt_crude,ask,1
13276_txt_crude,will,2
18663_txt_acq,acquisitions,1
9293_txt_crude,saudi,4
19511_txt_interest,guide,1
13174_txt_earn,results,2
342_txt_trade,take,1
11352_txt_trade,emphasis,1
1995_txt_interest,de,1
9675_txt_interest,said,1
17052_txt_interest,24,1
1808_txt_acq,two,1
9896_txt_earn,year,1
10566_txt_earn,mln,2
7135_txt_trade,drive,1
6460_txt_earn,96,1
6763_txt_earn,new,1
8359_txt_acq,network,2
19559_txt_crude,today,1
19880_txt_acq,shares,3
21408_txt_acq,significant,1
10398_txt_earn,pshgf,1
8349_txt_earn,wendys,2
17405_txt_crude,25,1
7600_txt_trade,list,1
2979_txt_interest,investment,1
8592_txt_trade,going,3
6922_txt_interest,fiscal,2
6837_txt_earn,extraordinary,1
21491_txt_interest,likely,1
2228_txt_interest,way,2
4067_txt_earn,89,1
10209_txt_trade,26,1
2383_txt_crude,4133,1
5268_txt_crude,febres,2
19556_txt_crude,third,1
6837_txt_earn,revs,2
17511_txt_trade,year,1
9051_txt_trade,renato,1
714_txt_acq,52,1
20419_txt_earn,reuter,1
14904_txt_trade,violated,1
3360_txt_interest,said,5
2316_txt_earn,171,1
21260_txt_earn,equity,1
17004_txt_acq,additional,1
3843_txt_crude,imports,1
11352_txt_trade,current,1
9065_txt_crude,agip,1
6184_txt_crude,de,1
17277_txt_trade,economic,1
4914_txt_earn,year,1
236_txt_crude,ability,3
21357_txt_acq,officials,1
3534_txt_interest,bonds,3
4398_txt_earn,quarterly,1
9675_txt_interest,100,1
8951_txt_interest,reuter,1
12759_txt_acq,stockholm,1
10264_txt_trade,retaliate,2
20474_txt_crude,1983,1
4621_txt_earn,timber,1
8637_txt_trade,south,1
13266_txt_crude,compare,1
12504_txt_acq,pty,1
19511_txt_interest,case,1
7190_txt_earn,19,1
4510_txt_acq,inc,3
8582_txt_earn,152,1
1692_txt_crude,march,1
3192_txt_interest,much,1
16658_txt_crude,guarantee,1
6060_txt_crude,constant,1
3539_txt_interest,turn,1
8137_txt_interest,bundesbanks,2
6166_txt_crude,completes,1
3762_txt_interest,immediately,1
3991_txt_acq,april,1
10265_txt_trade,gotoda,1
4713_txt_crude,little,1
17199_txt_crude,expensive,1
5508_txt_trade,mln,2
11746_txt_interest,five,1
1306_txt_crude,largely,1
9208_txt_crude,half,1
7632_txt_trade,subsidies,7
9434_txt_acq,company,1
20660_txt_earn,17,1
1809_txt_trade,167,1
3674_txt_earn,vs,1
4246_txt_crude,sources,5
17277_txt_trade,color,1
17449_txt_trade,three,1
19191_txt_interest,different,1
998_txt_earn,mln,4
13008_txt_interest,914,1
19159_txt_acq,properties,1
3198_txt_acq,midsized,1
349_txt_crude,official,2
4041_txt_crude,mouth,1
5873_txt_acq,angeles,1
4174_txt_crude,bpd,3
20632_txt_crude,oct,1
9101_txt_earn,1985,1
4340_txt_crude,law,1
4067_txt_earn,upturn,1
5750_txt_acq,exchange,1
18520_txt_interest,take,1
3890_txt_earn,hj,1
21260_txt_earn,linotype,1
17329_txt_crude,oil,18
11941_txt_interest,bank,1
21114_txt_earn,power,1
13256_txt_crude,destocking,1
6134_txt_earn,feb,1
20220_txt_earn,3rd,1
14293_txt_interest,semiannual,1
16434_txt_earn,payments,1
20787_txt_trade,agreement,3
4201_txt_acq,firm,1
12677_txt_acq,january,1
474_txt_acq,march,1
6073_txt_earn,net,3
10822_txt_earn,cash,2
3629_txt_earn,3346000,1
11225_txt_trade,planning,1
12473_txt_trade,semiconductors,1
9279_txt_crude,conoco,1
9328_txt_earn,outstanding,1
16388_txt_earn,32,1
6697_txt_acq,mln,1
9427_txt_earn,mln,4
2374_txt_acq,along,1
15296_txt_earn,merge,1
17305_txt_trade,liberal,1
546_txt_earn,div,1
4810_txt_earn,continuing,1
19912_txt_acq,contrary,1
16777_txt_trade,times,1
11198_txt_trade,parliamentarians,1
10347_txt_trade,japans,1
10310_txt_acq,sales,1
246_txt_crude,electricity,1
10845_txt_crude,pemex,1
15107_txt_earn,currently,1
3261_txt_acq,136,1
9279_txt_crude,strategic,1
3902_txt_trade,electronic,2
9763_txt_trade,good,4
16856_txt_trade,washington,2
3269_txt_earn,expenses,1
18182_txt_acq,group,3
14912_txt_trade,efforts,1
6163_txt_crude,uneconomical,1
7190_txt_earn,vs,6
19760_txt_acq,decided,2
3534_txt_interest,accepting,1
7895_txt_acq,charter,1
15736_txt_earn,100,2
6830_txt_earn,vs,6
5270_txt_crude,januarys,1
17004_txt_acq,pct,5
5273_txt_crude,floating,1
16357_txt_trade,official,1
2219_txt_acq,exchange,1
9640_txt_acq,part,1
19191_txt_interest,elections,1
12889_txt_acq,inc,1
13200_txt_crude,150000,1
14604_txt_acq,exchanged,1
17746_txt_acq,jacksonville,1
13046_txt_trade,sister,1
6665_txt_acq,stumbling,1
17201_txt_trade,practices,1
20363_txt_earn,company,1
1839_txt_trade,risks,1
8592_txt_trade,immense,1
10885_txt_earn,dec,1
5171_txt_crude,restructure,1
14739_txt_trade,canadians,1
10632_txt_crude,possibility,1
6473_txt_acq,authority,2
2757_txt_earn,stock,1
16680_txt_acq,150,1
714_txt_acq,accompany,1
12563_txt_trade,term,1
21261_txt_acq,subsidiary,1
6441_txt_acq,company,1
15888_txt_earn,11377491,1
6716_txt_trade,collision,1
13174_txt_earn,added,1
3571_txt_crude,stabilise,1
12600_txt_acq,40,1
10355_txt_trade,infighting,1
3762_txt_interest,within,1
4142_txt_earn,3912000,1
3117_txt_earn,actively,1
6124_txt_acq,recent,1
3991_txt_acq,board,1
1477_txt_acq,seperation,1
9253_txt_crude,25,1
14220_txt_trade,group,2
3455_txt_crude,agency,1
19378_txt_acq,eased,1
20494_txt_earn,115,1
8521_txt_earn,163,1
2802_txt_acq,future,2
17809_txt_acq,subsidiary,1
16935_txt_trade,sales,1
17199_txt_crude,branch,1
9434_txt_acq,pizza,3
16388_txt_earn,qtr,1
3009_txt_acq,625,1
16957_txt_trade,problems,2
16619_txt_earn,longterm,1
15197_txt_earn,votes,1
144_txt_crude,expects,1
2568_txt_earn,year,1
9081_txt_acq,investors,1
18355_txt_earn,qtr,1
3446_txt_trade,provide,1
11802_txt_earn,brussels,1
17216_txt_trade,17,1
21315_txt_earn,check,1
13182_txt_acq,70,1
16932_txt_trade,impose,1
18867_txt_trade,pressed,1
8835_txt_crude,bad,1
2973_txt_crude,tuesday,1
19069_txt_crude,crude,2
12044_txt_earn,aimed,1
18148_txt_trade,prices,1
16607_txt_crude,prices,2
18728_txt_crude,19,1
14826_txt_trade,usjapanese,1
6913_txt_crude,calgary,1
3931_txt_trade,dlrs,7
12383_txt_earn,new,1
17298_txt_crude,told,1
3452_txt_crude,zaid,1
4970_txt_acq,smith,1
1836_txt_acq,entity,1
12211_txt_earn,csx,2
21391_txt_trade,multilateral,1
3364_txt_crude,api,1
8080_txt_trade,pain,1
19499_txt_crude,discounts,1
21391_txt_trade,general,1
8080_txt_trade,agreement,1
4156_txt_trade,protectionist,1
5081_txt_acq,corp,2
3117_txt_earn,worlds,1
3025_txt_acq,share,2
9434_txt_acq,franchised,1
5357_txt_acq,offer,1
10265_txt_trade,29,1
21259_txt_earn,dlrs,2
6528_txt_earn,charlotte,1
12848_txt_trade,laying,1
6764_txt_interest,said,1
9443_txt_acq,top,1
6352_txt_interest,holdings,1
20936_txt_crude,louisiana,1
3446_txt_trade,scrap,1
393_txt_acq,12,1
5057_txt_trade,reagan,1
12504_txt_acq,sales,1
2520_txt_acq,reduce,1
17433_txt_crude,placid,1
353_txt_crude,fell,1
16852_txt_interest,newspaper,1
16680_txt_acq,stock,5
6791_txt_crude,close,3
17449_txt_trade,friction,1
11563_txt_acq,soon,1
20634_txt_earn,qtr,4
20865_txt_trade,stronger,1
3948_txt_acq,1625,1
17245_txt_trade,week,1
15679_txt_earn,dallas,1
17488_txt_acq,company,2
6125_txt_crude,eventualities,1
8677_txt_interest,expectations,1
12559_txt_earn,regulatory,1
20384_txt_earn,920000,1
16015_txt_earn,napa,2
16207_txt_earn,vs,20
7771_txt_trade,alleged,2
21502_txt_crude,newsletter,1
1478_txt_trade,years,1
17478_txt_crude,happened,1
6264_txt_crude,reduce,1
20095_txt_crude,urged,1
9172_txt_acq,ernest,1
14270_txt_interest,prime,2
10097_txt_earn,revs,2
5376_txt_trade,without,1
19890_txt_acq,103,1
7643_txt_trade,john,1
925_txt_trade,despite,1
7354_txt_acq,subsidiary,1
20216_txt_acq,make,1
3446_txt_trade,authorised,1
17405_txt_crude,barrel,3
6922_txt_interest,sentiment,1
7771_txt_trade,ban,1
16939_txt_crude,report,3
18085_txt_crude,next,2
2228_txt_interest,lewis,2
7212_txt_earn,195,1
7611_txt_crude,warned,1
3003_txt_crude,offshore,1
18467_txt_acq,maintain,1
10642_txt_trade,year,1
5071_txt_earn,share,1
8441_txt_acq,took,1
17247_txt_interest,subsequently,1
6594_txt_earn,18,1
8662_txt_trade,done,2
10264_txt_trade,give,1
17957_txt_acq,westburneuwitoshares,1
11492_txt_acq,tax,1
21031_txt_trade,reagan,2
4156_txt_trade,don,1
1356_txt_trade,morocco,1
18765_txt_crude,national,2
7058_txt_earn,growth,1
14881_txt_trade,efforts,1
12949_txt_earn,nine,1
9171_txt_trade,exports,1
246_txt_crude,institutions,1
16963_txt_trade,british,1
19483_txt_interest,rates,2
3931_txt_trade,cheaper,1
8198_txt_trade,great,3
237_txt_crude,weak,1
17086_txt_acq,9,1
714_txt_acq,per,3
10843_txt_acq,exchange,1
1306_txt_crude,minister,1
12309_txt_acq,unit,1
16935_txt_trade,governments,1
11639_txt_crude,system,3
8514_txt_acq,business,1
1616_txt_crude,state,1
12274_txt_interest,tcf,2
20744_txt_acq,cant,1
225_txt_interest,march,1
8252_txt_trade,costs,1
1480_txt_acq,manufacturer,1
16985_txt_trade,deputy,1
7212_txt_earn,program,1
5540_txt_earn,company,1
8240_txt_trade,rates,1
6819_txt_acq,started,1
17579_txt_acq,expires,1
4235_txt_acq,outstanding,1
3629_txt_earn,31,1
16278_txt_earn,loss,2
17812_txt_acq,190,1
18906_txt_acq,18,1
16029_txt_acq,sale,1
9841_txt_interest,quarter,1
14623_txt_acq,common,1
9333_txt_earn,net,3
1103_txt_acq,ending,1
16176_txt_acq,bpl,1
5409_txt_acq,announced,2
21412_txt_earn,reflect,1
2470_txt_acq,called,1
9253_txt_crude,enjoys,1
14954_txt_earn,4495021,1
11891_txt_acq,change,1
16215_txt_acq,major,1
6125_txt_crude,pdvsa,3
6335_txt_earn,close,1
21391_txt_trade,told,1
16357_txt_trade,states,3
4097_txt_earn,stg,2
20308_txt_earn,807,1
16496_txt_earn,reduce,1
714_txt_acq,eight,1
21502_txt_crude,100000,1
11352_txt_trade,yugoslavia,1
11344_txt_acq,agreed,2
10608_txt_trade,march,1
13041_txt_acq,stock,2
2064_txt_interest,135,1
16342_txt_earn,april,1
17186_txt_trade,526,1
5750_txt_acq,washington,1
12774_txt_interest,reduction,1
7352_txt_acq,believes,1
9253_txt_crude,notably,1
1354_txt_acq,average,1
11568_txt_earn,1986,1
1152_txt_earn,troubled,1
10870_txt_earn,cts,5
13946_txt_trade,volcker,7
13280_txt_crude,company,2
16493_txt_acq,nanaimo,1
15154_txt_trade,inventories,1
20797_txt_acq,19,1
7135_txt_trade,industrial,1
1948_txt_crude,agency,2
20708_txt_earn,billion,1
3571_txt_crude,efforts,1
7190_txt_earn,2061000,1
4026_txt_trade,pass,1
16935_txt_trade,pointing,1
9279_txt_crude,subsidiary,3
2648_txt_trade,newspaper,1
12073_txt_interest,declining,1
2890_txt_earn,entering,1
18108_txt_crude,probably,2
8103_txt_interest,latest,1
960_txt_acq,bought,2
202_txt_earn,1479,1
2151_txt_acq,unit,1
18465_txt_interest,1625,1
7684_txt_crude,dlr,1
19499_txt_crude,discounting,1
2890_txt_earn,space,1
17478_txt_crude,president,1
17978_txt_acq,subsidiary,1
12774_txt_interest,prevailing,1
2767_txt_crude,unlike,1
354_txt_trade,islands,2
18108_txt_crude,recoverable,1
19441_txt_acq,total,1
12694_txt_interest,dlr,2
4365_txt_crude,250000,1
5508_txt_trade,16,1
14843_txt_acq,financial,3
11580_txt_trade,6,1
17431_txt_crude,82,1
3446_txt_trade,space,1
7190_txt_earn,43,1
5118_txt_crude,today,1
6432_txt_crude,rise,1
17279_txt_trade,fall,1
1409_txt_acq,statement,1
4041_txt_crude,south,2
16075_txt_interest,misinterpreted,1
6837_txt_earn,4th,1
8999_txt_earn,qtr,5
17305_txt_trade,rounds,1
6346_txt_acq,already,3
6922_txt_interest,back,1
17513_txt_acq,inc,4
21502_txt_crude,planning,1
5684_txt_trade,brazilian,1
2316_txt_earn,oper,3
14199_txt_trade,produce,1
16215_txt_acq,dlr,1
17075_txt_trade,monetary,1
18495_txt_earn,124,1
17694_txt_acq,conditioned,1
17083_txt_trade,active,1
423_txt_earn,april,1
8029_txt_trade,56,1
12775_txt_crude,finance,1
7355_txt_crude,directly,1
5692_txt_trade,mln,5
8579_txt_earn,net,2
19832_txt_crude,per,1
16163_txt_acq,focus,1
10845_txt_crude,reuter,1
2638_txt_acq,letter,1
7964_txt_acq,keys,1
14642_txt_interest,la,1
3762_txt_interest,reaction,2
9697_txt_trade,benefits,1
19704_txt_earn,qtr,1
20095_txt_crude,remote,1
1808_txt_acq,movie,1
18075_txt_acq,chairman,1
2725_txt_interest,money,3
13966_txt_earn,aerospace,1
8849_txt_acq,24,1
1306_txt_crude,moves,1
11657_txt_acq,ald,1
12694_txt_interest,lending,1
3446_txt_trade,preparations,1
10825_txt_trade,belgrade,2
9761_txt_earn,movements,1
3371_txt_interest,average,6
16989_txt_interest,form,1
1280_txt_acq,itx,1
2228_txt_interest,point,1
16214_txt_interest,trying,1
352_txt_crude,adhering,1
15404_txt_acq,ordinary,2
7135_txt_trade,heart,1
9674_txt_crude,nation,1
12564_txt_trade,send,1
10371_txt_acq,will,1
873_txt_crude,day,2
11123_txt_earn,brazilian,9
16410_txt_earn,revs,2
17812_txt_acq,problems,1
5752_txt_trade,country,1
3269_txt_earn,charges,1
12616_txt_earn,cts,3
1356_txt_trade,tomorrow,2
15107_txt_earn,today,1
16725_txt_earn,national,1
16684_txt_acq,3516,1
10233_txt_earn,requiring,1
4026_txt_trade,consider,1
21376_txt_acq,services,2
6453_txt_interest,savings,8
4525_txt_crude,us,1
13046_txt_trade,possibility,1
4654_txt_trade,waning,1
6913_txt_crude,inc,1
16417_txt_earn,stock,1
15352_txt_trade,amount,1
20363_txt_earn,jw,1
19033_txt_trade,protectionist,1
236_txt_crude,kuwait,11
2417_txt_trade,worlds,1
2973_txt_crude,end,1
6525_txt_earn,also,1
10462_txt_acq,72,2
10114_txt_earn,3200000,1
19539_txt_trade,incentives,1
9293_txt_crude,jeddah,1
13046_txt_trade,earmarked,1
696_txt_earn,tax,1
18906_txt_acq,terms,1
14199_txt_trade,new,1
17164_txt_acq,24,1
1808_txt_acq,redstone,10
1809_txt_trade,grains,1
2979_txt_interest,revenue,1
5376_txt_trade,think,3
1446_txt_earn,revs,2
20090_txt_crude,two,1
20391_txt_earn,ohio,2
8134_txt_crude,seen,1
3762_txt_interest,lawson,1
18765_txt_crude,posted,1
16139_txt_trade,years,1
7802_txt_trade,community,1
6746_txt_crude,council,1
11873_txt_acq,boston,1
8835_txt_crude,ways,1
8530_txt_earn,35,1
21315_txt_earn,427,1
13946_txt_trade,leading,1
7135_txt_trade,deep,1
21369_txt_crude,supplier,1
17359_txt_crude,rule,1
10347_txt_trade,notably,1
17335_txt_trade,trade,13
17359_txt_crude,month,1
1452_txt_earn,mln,2
16985_txt_trade,efforts,3
12846_txt_interest,friday,1
6996_txt_crude,balancing,1
8069_txt_crude,implementation,1
2079_txt_earn,class,2
19557_txt_interest,far,1
10623_txt_trade,minister,2
16052_txt_trade,mln,8
130_txt_earn,acquisitions,2
15121_txt_earn,still,1
6060_txt_crude,175000,1
20917_txt_acq,attempt,1
6121_txt_acq,gas,5
11225_txt_trade,motn,1
21406_txt_earn,revs,2
6922_txt_interest,meantime,1
9712_txt_trade,cut,1
5507_txt_trade,win,1
17993_txt_acq,co,1
10255_txt_trade,real,1
11314_txt_interest,forecast,1
7135_txt_trade,richard,1
17289_txt_crude,role,1
12609_txt_crude,prompt,1
18621_txt_crude,probably,2
12044_txt_earn,will,4
11285_txt_acq,case,1
8747_txt_trade,given,1
13085_txt_acq,officers,1
7802_txt_trade,holding,1
3528_txt_interest,rates,1
10423_txt_acq,application,1
9761_txt_earn,turnover,1
3096_txt_acq,exchange,1
7639_txt_crude,reuter,1
6208_txt_crude,fixed,2
17282_txt_trade,exports,3
4609_txt_crude,port,1
19364_txt_acq,agreement,1
8258_txt_earn,claims,1
1616_txt_crude,43521,1
17282_txt_trade,fall,2
19254_txt_earn,544,1
1875_txt_crude,contract,1
16136_txt_acq,report,1
18530_txt_acq,used,1
3534_txt_interest,inflationfree,1
1739_txt_acq,dlrs,1
16029_txt_acq,exchange,1
3003_txt_crude,second,1
16215_txt_acq,45,1
11527_txt_acq,31,1
8244_txt_trade,agriculture,1
1228_txt_acq,corp,2
5717_txt_trade,shortage,1
11630_txt_earn,699,1
3931_txt_trade,balanced,1
17433_txt_crude,responsible,1
15352_txt_trade,give,1
3039_txt_acq,fully,2
322_txt_interest,23,1
1438_txt_earn,march,1
19998_txt_crude,venezuelan,1
5357_txt_acq,stake,1
2268_txt_acq,holds,1
16985_txt_trade,maekawa,4
9253_txt_crude,tax,1
12122_txt_interest,203,1
21131_txt_crude,navy,1
17199_txt_crude,cents,1
17194_txt_trade,former,1
17478_txt_crude,mexicanos,1
11487_txt_trade,major,1
17625_txt_acq,mining,1
16075_txt_interest,japanese,2
8005_txt_earn,qtr,1
349_txt_crude,dhabi,1
9279_txt_crude,nationale,1
11514_txt_acq,merger,2
21067_txt_crude,prices,1
6188_txt_acq,newwman,1
1847_txt_acq,per,1
4014_txt_earn,class,1
21376_txt_acq,acquire,2
9315_txt_trade,bill,6
3302_txt_acq,toronto,1
18252_txt_acq,ottawa,1
3455_txt_crude,visnews,1
19128_txt_crude,agreed,1
4934_txt_earn,915911,1
4201_txt_acq,two,1
20270_txt_crude,gullfaks,1
